step,actual,persistence_forecast,moving_average_forecast
7484,893.89,901.96,890.8583333333332
7485,886.55,901.96,890.8583333333332
7486,893.18,901.96,890.8583333333332
7487,896.71,901.96,890.8583333333332
7488,892.94,902.01,891.2141666666668
7489,901.75,902.01,891.2141666666668
7490,881.86,902.01,891.2141666666668
7491,886.88,902.01,891.2141666666668
7492,889.75,902.01,891.2141666666668
7493,884.99,902.01,891.2141666666668
7494,900.05,902.01,891.2141666666668
7495,893.89,902.01,891.2141666666668
7496,886.55,902.01,891.2141666666668
7497,893.18,902.01,891.2141666666668
7498,896.71,902.01,891.2141666666668
7499,890.28,902.01,891.2141666666668
7500,901.75,892.94,891.0891666666666
7501,881.86,892.94,891.0891666666666
7502,886.88,892.94,891.0891666666666
7503,889.75,892.94,891.0891666666666
7504,884.99,892.94,891.0891666666666
7505,900.05,892.94,891.0891666666666
7506,893.89,892.94,891.0891666666666
7507,886.55,892.94,891.0891666666666
7508,893.18,892.94,891.0891666666666
7509,896.71,892.94,891.0891666666666
7510,890.28,892.94,891.0891666666666
7511,885.56,892.94,891.0891666666666
7512,881.86,901.75,892.4233333333333
7513,886.88,901.75,892.4233333333333
7514,889.75,901.75,892.4233333333333
7515,884.99,901.75,892.4233333333333
7516,900.05,901.75,892.4233333333333
7517,893.89,901.75,892.4233333333333
7518,886.55,901.75,892.4233333333333
7519,893.18,901.75,892.4233333333333
7520,896.71,901.75,892.4233333333333
7521,890.28,901.75,892.4233333333333
7522,885.56,901.75,892.4233333333333
7523,885.33,901.75,892.4233333333333
7524,886.88,881.86,892.2258333333334
7525,889.75,881.86,892.2258333333334
7526,884.99,881.86,892.2258333333334
7527,900.05,881.86,892.2258333333334
7528,893.89,881.86,892.2258333333334
7529,886.55,881.86,892.2258333333334
7530,893.18,881.86,892.2258333333334
7531,896.71,881.86,892.2258333333334
7532,890.28,881.86,892.2258333333334
7533,885.56,881.86,892.2258333333334
7534,885.33,881.86,892.2258333333334
7535,896.8,881.86,892.2258333333334
7536,889.75,886.88,891.3916666666668
7537,884.99,886.88,891.3916666666668
7538,900.05,886.88,891.3916666666668
7539,893.89,886.88,891.3916666666668
7540,886.55,886.88,891.3916666666668
7541,893.18,886.88,891.3916666666668
7542,896.71,886.88,891.3916666666668
7543,890.28,886.88,891.3916666666668
7544,885.56,886.88,891.3916666666668
7545,885.33,886.88,891.3916666666668
7546,896.8,886.88,891.3916666666668
7547,890.71,886.88,891.3916666666668
7548,884.99,889.75,891.4583333333334
7549,900.05,889.75,891.4583333333334
7550,893.89,889.75,891.4583333333334
7551,886.55,889.75,891.4583333333334
7552,893.18,889.75,891.4583333333334
7553,896.71,889.75,891.4583333333334
7554,890.28,889.75,891.4583333333334
7555,885.56,889.75,891.4583333333334
7556,885.33,889.75,891.4583333333334
7557,896.8,889.75,891.4583333333334
7558,890.71,889.75,891.4583333333334
7559,888.11,889.75,891.4583333333334
7560,900.05,884.99,891.1683333333332
7561,893.89,884.99,891.1683333333332
7562,886.55,884.99,891.1683333333332
7563,893.18,884.99,891.1683333333332
7564,896.71,884.99,891.1683333333332
7565,890.28,884.99,891.1683333333332
7566,885.56,884.99,891.1683333333332
7567,885.33,884.99,891.1683333333332
7568,896.8,884.99,891.1683333333332
7569,890.71,884.99,891.1683333333332
7570,888.11,884.99,891.1683333333332
7571,893.83,884.99,891.1683333333332
7572,893.89,900.05,891.8533333333334
7573,886.55,900.05,891.8533333333334
7574,893.18,900.05,891.8533333333334
7575,896.71,900.05,891.8533333333334
7576,890.28,900.05,891.8533333333334
7577,885.56,900.05,891.8533333333334
7578,885.33,900.05,891.8533333333334
7579,896.8,900.05,891.8533333333334
7580,890.71,900.05,891.8533333333334
7581,888.11,900.05,891.8533333333334
7582,893.83,900.05,891.8533333333334
7583,893.65,900.05,891.8533333333334
7584,886.55,893.89,892.4524999999999
7585,893.18,893.89,892.4524999999999
7586,896.71,893.89,892.4524999999999
7587,890.28,893.89,892.4524999999999
7588,885.56,893.89,892.4524999999999
7589,885.33,893.89,892.4524999999999
7590,896.8,893.89,892.4524999999999
7591,890.71,893.89,892.4524999999999
7592,888.11,893.89,892.4524999999999
7593,893.83,893.89,892.4524999999999
7594,893.65,893.89,892.4524999999999
7595,885.52,893.89,892.4524999999999
7596,893.18,886.55,892.3916666666665
7597,896.71,886.55,892.3916666666665
7598,890.28,886.55,892.3916666666665
7599,885.56,886.55,892.3916666666665
7600,885.33,886.55,892.3916666666665
7601,896.8,886.55,892.3916666666665
7602,890.71,886.55,892.3916666666665
7603,888.11,886.55,892.3916666666665
7604,893.83,886.55,892.3916666666665
7605,893.65,886.55,892.3916666666665
7606,885.52,886.55,892.3916666666665
7607,888.38,886.55,892.3916666666665
7608,896.71,893.18,892.9841666666666
7609,890.28,893.18,892.9841666666666
7610,885.56,893.18,892.9841666666666
7611,885.33,893.18,892.9841666666666
7612,896.8,893.18,892.9841666666666
7613,890.71,893.18,892.9841666666666
7614,888.11,893.18,892.9841666666666
7615,893.83,893.18,892.9841666666666
7616,893.65,893.18,892.9841666666666
7617,885.52,893.18,892.9841666666666
7618,888.38,893.18,892.9841666666666
7619,888.98,893.18,892.9841666666666
7620,890.28,896.71,892.5466666666667
7621,885.56,896.71,892.5466666666667
7622,885.33,896.71,892.5466666666667
7623,896.8,896.71,892.5466666666667
7624,890.71,896.71,892.5466666666667
7625,888.11,896.71,892.5466666666667
7626,893.83,896.71,892.5466666666667
7627,893.65,896.71,892.5466666666667
7628,885.52,896.71,892.5466666666667
7629,888.38,896.71,892.5466666666667
7630,888.98,896.71,892.5466666666667
7631,893.92,896.71,892.5466666666667
7632,885.56,890.28,891.5691666666667
7633,885.33,890.28,891.5691666666667
7634,896.8,890.28,891.5691666666667
7635,890.71,890.28,891.5691666666667
7636,888.11,890.28,891.5691666666667
7637,893.83,890.28,891.5691666666667
7638,893.65,890.28,891.5691666666667
7639,885.52,890.28,891.5691666666667
7640,888.38,890.28,891.5691666666667
7641,888.98,890.28,891.5691666666667
7642,893.92,890.28,891.5691666666667
7643,886.4,890.28,891.5691666666667
7644,885.33,885.56,890.9541666666668
7645,896.8,885.56,890.9541666666668
7646,890.71,885.56,890.9541666666668
7647,888.11,885.56,890.9541666666668
7648,893.83,885.56,890.9541666666668
7649,893.65,885.56,890.9541666666668
7650,885.52,885.56,890.9541666666668
7651,888.38,885.56,890.9541666666668
7652,888.98,885.56,890.9541666666668
7653,893.92,885.56,890.9541666666668
7654,886.4,885.56,890.9541666666668
7655,892.89,885.56,890.9541666666668
7656,896.8,885.33,889.5858333333332
7657,890.71,885.33,889.5858333333332
7658,888.11,885.33,889.5858333333332
7659,893.83,885.33,889.5858333333332
7660,893.65,885.33,889.5858333333332
7661,885.52,885.33,889.5858333333332
7662,888.38,885.33,889.5858333333332
7663,888.98,885.33,889.5858333333332
7664,893.92,885.33,889.5858333333332
7665,886.4,885.33,889.5858333333332
7666,892.89,885.33,889.5858333333332
7667,889.1,885.33,889.5858333333332
7668,890.71,896.8,890.8308333333333
7669,888.11,896.8,890.8308333333333
7670,893.83,896.8,890.8308333333333
7671,893.65,896.8,890.8308333333333
7672,885.52,896.8,890.8308333333333
7673,888.38,896.8,890.8308333333333
7674,888.98,896.8,890.8308333333333
7675,893.92,896.8,890.8308333333333
7676,886.4,896.8,890.8308333333333
7677,892.89,896.8,890.8308333333333
7678,889.1,896.8,890.8308333333333
7679,895.05,896.8,890.8308333333333
7680,888.11,890.71,891.15
7681,893.83,890.71,891.15
7682,893.65,890.71,891.15
7683,885.52,890.71,891.15
7684,888.38,890.71,891.15
7685,888.98,890.71,891.15
7686,893.92,890.71,891.15
7687,886.4,890.71,891.15
7688,892.89,890.71,891.15
7689,889.1,890.71,891.15
7690,895.05,890.71,891.15
7691,895.28,890.71,891.15
7692,893.83,888.11,891.0133333333333
7693,893.65,888.11,891.0133333333333
7694,885.52,888.11,891.0133333333333
7695,888.38,888.11,891.0133333333333
7696,888.98,888.11,891.0133333333333
7697,893.92,888.11,891.0133333333333
7698,886.4,888.11,891.0133333333333
7699,892.89,888.11,891.0133333333333
7700,889.1,888.11,891.0133333333333
7701,895.05,888.11,891.0133333333333
7702,895.28,888.11,891.0133333333333
7703,886.13,888.11,891.0133333333333
7704,893.65,893.83,891.7500000000001
7705,885.52,893.83,891.7500000000001
7706,888.38,893.83,891.7500000000001
7707,888.98,893.83,891.7500000000001
7708,893.92,893.83,891.7500000000001
7709,886.4,893.83,891.7500000000001
7710,892.89,893.83,891.7500000000001
7711,889.1,893.83,891.7500000000001
7712,895.05,893.83,891.7500000000001
7713,895.28,893.83,891.7500000000001
7714,886.13,893.83,891.7500000000001
7715,886.28,893.83,891.7500000000001
7716,885.52,893.65,891.2166666666667
7717,888.38,893.65,891.2166666666667
7718,888.98,893.65,891.2166666666667
7719,893.92,893.65,891.2166666666667
7720,886.4,893.65,891.2166666666667
7721,892.89,893.65,891.2166666666667
7722,889.1,893.65,891.2166666666667
7723,895.05,893.65,891.2166666666667
7724,895.28,893.65,891.2166666666667
7725,886.13,893.65,891.2166666666667
7726,886.28,893.65,891.2166666666667
7727,894.86,893.65,891.2166666666667
7728,888.38,885.52,890.5191666666666
7729,888.98,885.52,890.5191666666666
7730,893.92,885.52,890.5191666666666
7731,886.4,885.52,890.5191666666666
7732,892.89,885.52,890.5191666666666
7733,889.1,885.52,890.5191666666666
7734,895.05,885.52,890.5191666666666
7735,895.28,885.52,890.5191666666666
7736,886.13,885.52,890.5191666666666
7737,886.28,885.52,890.5191666666666
7738,894.86,885.52,890.5191666666666
7739,894.75,885.52,890.5191666666666
7740,888.98,888.38,890.6716666666666
7741,893.92,888.38,890.6716666666666
7742,886.4,888.38,890.6716666666666
7743,892.89,888.38,890.6716666666666
7744,889.1,888.38,890.6716666666666
7745,895.05,888.38,890.6716666666666
7746,895.28,888.38,890.6716666666666
7747,886.13,888.38,890.6716666666666
7748,886.28,888.38,890.6716666666666
7749,894.86,888.38,890.6716666666666
7750,894.75,888.38,890.6716666666666
7751,889.79,888.38,890.6716666666666
7752,893.92,888.98,890.3216666666666
7753,886.4,888.98,890.3216666666666
7754,892.89,888.98,890.3216666666666
7755,889.1,888.98,890.3216666666666
7756,895.05,888.98,890.3216666666666
7757,895.28,888.98,890.3216666666666
7758,886.13,888.98,890.3216666666666
7759,886.28,888.98,890.3216666666666
7760,894.86,888.98,890.3216666666666
7761,894.75,888.98,890.3216666666666
7762,889.79,888.98,890.3216666666666
7763,895.57,888.98,890.3216666666666
7764,886.4,893.92,890.0891666666666
7765,892.89,893.92,890.0891666666666
7766,889.1,893.92,890.0891666666666
7767,895.05,893.92,890.0891666666666
7768,895.28,893.92,890.0891666666666
7769,886.13,893.92,890.0891666666666
7770,886.28,893.92,890.0891666666666
7771,894.86,893.92,890.0891666666666
7772,894.75,893.92,890.0891666666666
7773,889.79,893.92,890.0891666666666
7774,895.57,893.92,890.0891666666666
7775,892.45,893.92,890.0891666666666
7776,892.89,886.4,889.7658333333334
7777,889.1,886.4,889.7658333333334
7778,895.05,886.4,889.7658333333334
7779,895.28,886.4,889.7658333333334
7780,886.13,886.4,889.7658333333334
7781,886.28,886.4,889.7658333333334
7782,894.86,886.4,889.7658333333334
7783,894.75,886.4,889.7658333333334
7784,889.79,886.4,889.7658333333334
7785,895.57,886.4,889.7658333333334
7786,892.45,886.4,889.7658333333334
7787,885.81,886.4,889.7658333333334
7788,889.1,892.89,890.3766666666666
7789,895.05,892.89,890.3766666666666
7790,895.28,892.89,890.3766666666666
7791,886.13,892.89,890.3766666666666
7792,886.28,892.89,890.3766666666666
7793,894.86,892.89,890.3766666666666
7794,894.75,892.89,890.3766666666666
7795,889.79,892.89,890.3766666666666
7796,895.57,892.89,890.3766666666666
7797,892.45,892.89,890.3766666666666
7798,885.81,892.89,890.3766666666666
7799,885.69,892.89,890.3766666666666
7800,895.05,889.1,890.6908333333332
7801,895.28,889.1,890.6908333333332
7802,886.13,889.1,890.6908333333332
7803,886.28,889.1,890.6908333333332
7804,894.86,889.1,890.6908333333332
7805,894.75,889.1,890.6908333333332
7806,889.79,889.1,890.6908333333332
7807,895.57,889.1,890.6908333333332
7808,892.45,889.1,890.6908333333332
7809,885.81,889.1,890.6908333333332
7810,885.69,889.1,890.6908333333332
7811,894.87,889.1,890.6908333333332
7812,895.28,895.05,890.545
7813,886.13,895.05,890.545
7814,886.28,895.05,890.545
7815,894.86,895.05,890.545
7816,894.75,895.05,890.545
7817,889.79,895.05,890.545
7818,895.57,895.05,890.545
7819,892.45,895.05,890.545
7820,885.81,895.05,890.545
7821,885.69,895.05,890.545
7822,894.87,895.05,890.545
7823,888.58,895.05,890.545
7824,886.13,895.28,890.9258333333333
7825,886.28,895.28,890.9258333333333
7826,894.86,895.28,890.9258333333333
7827,894.75,895.28,890.9258333333333
7828,889.79,895.28,890.9258333333333
7829,895.57,895.28,890.9258333333333
7830,892.45,895.28,890.9258333333333
7831,885.81,895.28,890.9258333333333
7832,885.69,895.28,890.9258333333333
7833,894.87,895.28,890.9258333333333
7834,888.58,895.28,890.9258333333333
7835,889.82,895.28,890.9258333333333
7836,886.28,886.13,890.7608333333333
7837,894.86,886.13,890.7608333333333
7838,894.75,886.13,890.7608333333333
7839,889.79,886.13,890.7608333333333
7840,895.57,886.13,890.7608333333333
7841,892.45,886.13,890.7608333333333
7842,885.81,886.13,890.7608333333333
7843,885.69,886.13,890.7608333333333
7844,894.87,886.13,890.7608333333333
7845,888.58,886.13,890.7608333333333
7846,889.82,886.13,890.7608333333333
7847,893.32,886.13,890.7608333333333
7848,894.86,886.28,890.1316666666667
7849,894.75,886.28,890.1316666666667
7850,889.79,886.28,890.1316666666667
7851,895.57,886.28,890.1316666666667
7852,892.45,886.28,890.1316666666667
7853,885.81,886.28,890.1316666666667
7854,885.69,886.28,890.1316666666667
7855,894.87,886.28,890.1316666666667
7856,888.58,886.28,890.1316666666667
7857,889.82,886.28,890.1316666666667
7858,893.32,886.28,890.1316666666667
7859,888.5,886.28,890.1316666666667
7860,894.75,894.86,890.2325000000001
7861,889.79,894.86,890.2325000000001
7862,895.57,894.86,890.2325000000001
7863,892.45,894.86,890.2325000000001
7864,885.81,894.86,890.2325000000001
7865,885.69,894.86,890.2325000000001
7866,894.87,894.86,890.2325000000001
7867,888.58,894.86,890.2325000000001
7868,889.82,894.86,890.2325000000001
7869,893.32,894.86,890.2325000000001
7870,888.5,894.86,890.2325000000001
7871,887.86,894.86,890.2325000000001
7872,889.79,894.75,891.0016666666667
7873,895.57,894.75,891.0016666666667
7874,892.45,894.75,891.0016666666667
7875,885.81,894.75,891.0016666666667
7876,885.69,894.75,891.0016666666667
7877,894.87,894.75,891.0016666666667
7878,888.58,894.75,891.0016666666667
7879,889.82,894.75,891.0016666666667
7880,893.32,894.75,891.0016666666667
7881,888.5,894.75,891.0016666666667
7882,887.86,894.75,891.0016666666667
7883,884.45,894.75,891.0016666666667
7884,895.57,889.79,891.1191666666667
7885,892.45,889.79,891.1191666666667
7886,885.81,889.79,891.1191666666667
7887,885.69,889.79,891.1191666666667
7888,894.87,889.79,891.1191666666667
7889,888.58,889.79,891.1191666666667
7890,889.82,889.79,891.1191666666667
7891,893.32,889.79,891.1191666666667
7892,888.5,889.79,891.1191666666667
7893,887.86,889.79,891.1191666666667
7894,884.45,889.79,891.1191666666667
7895,897.47,889.79,891.1191666666667
7896,892.45,895.57,891.6683333333334
7897,885.81,895.57,891.6683333333334
7898,885.69,895.57,891.6683333333334
7899,894.87,895.57,891.6683333333334
7900,888.58,895.57,891.6683333333334
7901,889.82,895.57,891.6683333333334
7902,893.32,895.57,891.6683333333334
7903,888.5,895.57,891.6683333333334
7904,887.86,895.57,891.6683333333334
7905,884.45,895.57,891.6683333333334
7906,897.47,895.57,891.6683333333334
7907,889.51,895.57,891.6683333333334
7908,885.81,892.45,891.5458333333332
7909,885.69,892.45,891.5458333333332
7910,894.87,892.45,891.5458333333332
7911,888.58,892.45,891.5458333333332
7912,889.82,892.45,891.5458333333332
7913,893.32,892.45,891.5458333333332
7914,888.5,892.45,891.5458333333332
7915,887.86,892.45,891.5458333333332
7916,884.45,892.45,891.5458333333332
7917,897.47,892.45,891.5458333333332
7918,889.51,892.45,891.5458333333332
7919,881.98,892.45,891.5458333333332
7920,885.69,885.81,891.4966666666668
7921,894.87,885.81,891.4966666666668
7922,888.58,885.81,891.4966666666668
7923,889.82,885.81,891.4966666666668
7924,893.32,885.81,891.4966666666668
7925,888.5,885.81,891.4966666666668
7926,887.86,885.81,891.4966666666668
7927,884.45,885.81,891.4966666666668
7928,897.47,885.81,891.4966666666668
7929,889.51,885.81,891.4966666666668
7930,881.98,885.81,891.4966666666668
7931,887.53,885.81,891.4966666666668
7932,894.87,885.69,890.8966666666666
7933,888.58,885.69,890.8966666666666
7934,889.82,885.69,890.8966666666666
7935,893.32,885.69,890.8966666666666
7936,888.5,885.69,890.8966666666666
7937,887.86,885.69,890.8966666666666
7938,884.45,885.69,890.8966666666666
7939,897.47,885.69,890.8966666666666
7940,889.51,885.69,890.8966666666666
7941,881.98,885.69,890.8966666666666
7942,887.53,885.69,890.8966666666666
7943,888.05,885.69,890.8966666666666
7944,888.58,894.87,891.3775
7945,889.82,894.87,891.3775
7946,893.32,894.87,891.3775
7947,888.5,894.87,891.3775
7948,887.86,894.87,891.3775
7949,884.45,894.87,891.3775
7950,897.47,894.87,891.3775
7951,889.51,894.87,891.3775
7952,881.98,894.87,891.3775
7953,887.53,894.87,891.3775
7954,888.05,894.87,891.3775
7955,888.59,894.87,891.3775
7956,889.82,888.58,890.8383333333335
7957,893.32,888.58,890.8383333333335
7958,888.5,888.58,890.8383333333335
7959,887.86,888.58,890.8383333333335
7960,884.45,888.58,890.8383333333335
7961,897.47,888.58,890.8383333333335
7962,889.51,888.58,890.8383333333335
7963,881.98,888.58,890.8383333333335
7964,887.53,888.58,890.8383333333335
7965,888.05,888.58,890.8383333333335
7966,888.59,888.58,890.8383333333335
7967,896.82,888.58,890.8383333333335
7968,893.32,889.82,890.3833333333333
7969,888.5,889.82,890.3833333333333
7970,887.86,889.82,890.3833333333333
7971,884.45,889.82,890.3833333333333
7972,897.47,889.82,890.3833333333333
7973,889.51,889.82,890.3833333333333
7974,881.98,889.82,890.3833333333333
7975,887.53,889.82,890.3833333333333
7976,888.05,889.82,890.3833333333333
7977,888.59,889.82,890.3833333333333
7978,896.82,889.82,890.3833333333333
7979,894.76,889.82,890.3833333333333
7980,888.5,893.32,890.9825
7981,887.86,893.32,890.9825
7982,884.45,893.32,890.9825
7983,897.47,893.32,890.9825
7984,889.51,893.32,890.9825
7985,881.98,893.32,890.9825
7986,887.53,893.32,890.9825
7987,888.05,893.32,890.9825
